,Sample_ID,SampleDate,Genus_type,Measured_number,Length_um,Width1_um,Width2_um,Diameter_col_um,Diameter_cell_um,Size_cat
2800,20210910-36-873,9/10/2021,Gonium,N20,NA,NA,NA,NA,NA,
2801,20210910-36-873,9/10/2021,Gyrosigma,N1,NA,NA,NA,NA,NA,
2802,20210910-36-873,9/10/2021,Gyrosigma,N2,NA,NA,NA,NA,NA,
2803,20210910-36-873,9/10/2021,Gyrosigma,N3,NA,NA,NA,NA,NA,
2804,20210910-36-873,9/10/2021,Gyrosigma,N4,NA,NA,NA,NA,NA,
2805,20210910-36-873,9/10/2021,Gyrosigma,N5,NA,NA,NA,NA,NA,
2806,20210910-36-873,9/10/2021,Gyrosigma,N6,NA,NA,NA,NA,NA,
2807,20210910-36-873,9/10/2021,Gyrosigma,N7,NA,NA,NA,NA,NA,
2808,20210910-36-873,9/10/2021,Gyrosigma,N8,NA,NA,NA,NA,NA,
2809,20210910-36-873,9/10/2021,Gyrosigma,N9,NA,NA,NA,NA,NA,
2810,20210910-36-873,9/10/2021,Gyrosigma,N10,NA,NA,NA,NA,NA,
2811,20210910-36-873,9/10/2021,Gyrosigma,N11,NA,NA,NA,NA,NA,
2812,20210910-36-873,9/10/2021,Gyrosigma,N12,NA,NA,NA,NA,NA,
2813,20210910-36-873,9/10/2021,Gyrosigma,N13,NA,NA,NA,NA,NA,
2814,20210910-36-873,9/10/2021,Gyrosigma,N14,NA,NA,NA,NA,NA,
2815,20210910-36-873,9/10/2021,Gyrosigma,N15,NA,NA,NA,NA,NA,
2816,20210910-36-873,9/10/2021,Gyrosigma,N16,NA,NA,NA,NA,NA,
2817,20210910-36-873,9/10/2021,Gyrosigma,N17,NA,NA,NA,NA,NA,
2818,20210910-36-873,9/10/2021,Gyrosigma,N18,NA,NA,NA,NA,NA,
2819,20210910-36-873,9/10/2021,Gyrosigma,N19,NA,NA,NA,NA,NA,
2820,20210910-36-873,9/10/2021,Gyrosigma,N20,NA,NA,NA,NA,NA,
2821,20210910-36-873,9/10/2021,Kirchneriella,N1,NA,NA,NA,NA,NA,
2822,20210910-36-873,9/10/2021,Kirchneriella,N2,NA,NA,NA,NA,NA,
2823,20210910-36-873,9/10/2021,Kirchneriella,N3,NA,NA,NA,NA,NA,
2824,20210910-36-873,9/10/2021,Kirchneriella,N4,NA,NA,NA,NA,NA,
2825,20210910-36-873,9/10/2021,Kirchneriella,N5,NA,NA,NA,NA,NA,
2826,20210910-36-873,9/10/2021,Kirchneriella,N6,NA,NA,NA,NA,NA,
2827,20210910-36-873,9/10/2021,Kirchneriella,N7,NA,NA,NA,NA,NA,
2828,20210910-36-873,9/10/2021,Kirchneriella,N8,NA,NA,NA,NA,NA,
2829,20210910-36-873,9/10/2021,Kirchneriella,N9,NA,NA,NA,NA,NA,
2830,20210910-36-873,9/10/2021,Kirchneriella,N10,NA,NA,NA,NA,NA,
2831,20210910-36-873,9/10/2021,Kirchneriella,N11,NA,NA,NA,NA,NA,
2832,20210910-36-873,9/10/2021,Kirchneriella,N12,NA,NA,NA,NA,NA,
2833,20210910-36-873,9/10/2021,Kirchneriella,N13,NA,NA,NA,NA,NA,
2834,20210910-36-873,9/10/2021,Kirchneriella,N14,NA,NA,NA,NA,NA,
2835,20210910-36-873,9/10/2021,Kirchneriella,N15,NA,NA,NA,NA,NA,
2836,20210910-36-873,9/10/2021,Kirchneriella,N16,NA,NA,NA,NA,NA,
2837,20210910-36-873,9/10/2021,Kirchneriella,N17,NA,NA,NA,NA,NA,
2838,20210910-36-873,9/10/2021,Kirchneriella,N18,NA,NA,NA,NA,NA,
2839,20210910-36-873,9/10/2021,Kirchneriella,N19,NA,NA,NA,NA,NA,
2840,20210910-36-873,9/10/2021,Kirchneriella,N20,NA,NA,NA,NA,NA,
2841,20210910-36-873,9/10/2021,Lagerheimia,N1,NA,NA,NA,NA,NA,
2842,20210910-36-873,9/10/2021,Lagerheimia,N2,NA,NA,NA,NA,NA,
2843,20210910-36-873,9/10/2021,Lagerheimia,N3,NA,NA,NA,NA,NA,
2844,20210910-36-873,9/10/2021,Lagerheimia,N4,NA,NA,NA,NA,NA,
2845,20210910-36-873,9/10/2021,Lagerheimia,N5,NA,NA,NA,NA,NA,
2846,20210910-36-873,9/10/2021,Lagerheimia,N6,NA,NA,NA,NA,NA,
2847,20210910-36-873,9/10/2021,Lagerheimia,N7,NA,NA,NA,NA,NA,
2848,20210910-36-873,9/10/2021,Lagerheimia,N8,NA,NA,NA,NA,NA,
2849,20210910-36-873,9/10/2021,Lagerheimia,N9,NA,NA,NA,NA,NA,
2850,20210910-36-873,9/10/2021,Lagerheimia,N10,NA,NA,NA,NA,NA,
2851,20210910-36-873,9/10/2021,Lagerheimia,N11,NA,NA,NA,NA,NA,
2852,20210910-36-873,9/10/2021,Lagerheimia,N12,NA,NA,NA,NA,NA,
2853,20210910-36-873,9/10/2021,Lagerheimia,N13,NA,NA,NA,NA,NA,
2854,20210910-36-873,9/10/2021,Lagerheimia,N14,NA,NA,NA,NA,NA,
2855,20210910-36-873,9/10/2021,Lagerheimia,N15,NA,NA,NA,NA,NA,
2856,20210910-36-873,9/10/2021,Lagerheimia,N16,NA,NA,NA,NA,NA,
2857,20210910-36-873,9/10/2021,Lagerheimia,N17,NA,NA,NA,NA,NA,
2858,20210910-36-873,9/10/2021,Lagerheimia,N18,NA,NA,NA,NA,NA,
2859,20210910-36-873,9/10/2021,Lagerheimia,N19,NA,NA,NA,NA,NA,
2860,20210910-36-873,9/10/2021,Lagerheimia,N20,NA,NA,NA,NA,NA,
2861,20210910-36-873,9/10/2021,Lyngbya,N1,NA,NA,NA,NA,NA,
2862,20210910-36-873,9/10/2021,Lyngbya,N2,NA,NA,NA,NA,NA,
2863,20210910-36-873,9/10/2021,Lyngbya,N3,NA,NA,NA,NA,NA,
2864,20210910-36-873,9/10/2021,Lyngbya,N4,NA,NA,NA,NA,NA,
2865,20210910-36-873,9/10/2021,Lyngbya,N5,NA,NA,NA,NA,NA,
2866,20210910-36-873,9/10/2021,Lyngbya,N6,NA,NA,NA,NA,NA,
2867,20210910-36-873,9/10/2021,Lyngbya,N7,NA,NA,NA,NA,NA,
2868,20210910-36-873,9/10/2021,Lyngbya,N8,NA,NA,NA,NA,NA,
2869,20210910-36-873,9/10/2021,Lyngbya,N9,NA,NA,NA,NA,NA,
2870,20210910-36-873,9/10/2021,Lyngbya,N10,NA,NA,NA,NA,NA,
2871,20210910-36-873,9/10/2021,Lyngbya,N11,NA,NA,NA,NA,NA,
2872,20210910-36-873,9/10/2021,Lyngbya,N12,NA,NA,NA,NA,NA,
2873,20210910-36-873,9/10/2021,Lyngbya,N13,NA,NA,NA,NA,NA,
2874,20210910-36-873,9/10/2021,Lyngbya,N14,NA,NA,NA,NA,NA,
2875,20210910-36-873,9/10/2021,Lyngbya,N15,NA,NA,NA,NA,NA,
2876,20210910-36-873,9/10/2021,Lyngbya,N16,NA,NA,NA,NA,NA,
2877,20210910-36-873,9/10/2021,Lyngbya,N17,NA,NA,NA,NA,NA,
2878,20210910-36-873,9/10/2021,Lyngbya,N18,NA,NA,NA,NA,NA,
2879,20210910-36-873,9/10/2021,Lyngbya,N19,NA,NA,NA,NA,NA,
2880,20210910-36-873,9/10/2021,Lyngbya,N20,NA,NA,NA,NA,NA,
2881,20210910-36-873,9/10/2021,Nitzschia,N1,NA,NA,NA,NA,NA,
2882,20210910-36-873,9/10/2021,Nitzschia,N2,NA,NA,NA,NA,NA,
2883,20210910-36-873,9/10/2021,Nitzschia,N3,NA,NA,NA,NA,NA,
2884,20210910-36-873,9/10/2021,Nitzschia,N4,NA,NA,NA,NA,NA,
2885,20210910-36-873,9/10/2021,Nitzschia,N5,NA,NA,NA,NA,NA,
2886,20210910-36-873,9/10/2021,Nitzschia,N6,NA,NA,NA,NA,NA,
2887,20210910-36-873,9/10/2021,Nitzschia,N7,NA,NA,NA,NA,NA,
2888,20210910-36-873,9/10/2021,Nitzschia,N8,NA,NA,NA,NA,NA,
2889,20210910-36-873,9/10/2021,Nitzschia,N9,NA,NA,NA,NA,NA,
2890,20210910-36-873,9/10/2021,Nitzschia,N10,NA,NA,NA,NA,NA,
2891,20210910-36-873,9/10/2021,Nitzschia,N11,NA,NA,NA,NA,NA,
2892,20210910-36-873,9/10/2021,Nitzschia,N12,NA,NA,NA,NA,NA,
2893,20210910-36-873,9/10/2021,Nitzschia,N13,NA,NA,NA,NA,NA,
2894,20210910-36-873,9/10/2021,Nitzschia,N14,NA,NA,NA,NA,NA,
2895,20210910-36-873,9/10/2021,Nitzschia,N15,NA,NA,NA,NA,NA,
2896,20210910-36-873,9/10/2021,Nitzschia,N16,NA,NA,NA,NA,NA,
2897,20210910-36-873,9/10/2021,Nitzschia,N17,NA,NA,NA,NA,NA,
2898,20210910-36-873,9/10/2021,Nitzschia,N18,NA,NA,NA,NA,NA,
2899,20210910-36-873,9/10/2021,Nitzschia,N19,NA,NA,NA,NA,NA,
2900,20210910-36-873,9/10/2021,Nitzschia,N20,NA,NA,NA,NA,NA,
2901,20210910-36-873,9/10/2021,Opephora,N1,NA,NA,NA,NA,NA,
2902,20210910-36-873,9/10/2021,Opephora,N2,NA,NA,NA,NA,NA,
2903,20210910-36-873,9/10/2021,Opephora,N3,NA,NA,NA,NA,NA,
2904,20210910-36-873,9/10/2021,Opephora,N4,NA,NA,NA,NA,NA,
2905,20210910-36-873,9/10/2021,Opephora,N5,NA,NA,NA,NA,NA,
2906,20210910-36-873,9/10/2021,Opephora,N6,NA,NA,NA,NA,NA,
2907,20210910-36-873,9/10/2021,Opephora,N7,NA,NA,NA,NA,NA,
2908,20210910-36-873,9/10/2021,Opephora,N8,NA,NA,NA,NA,NA,
2909,20210910-36-873,9/10/2021,Opephora,N9,NA,NA,NA,NA,NA,
2910,20210910-36-873,9/10/2021,Opephora,N10,NA,NA,NA,NA,NA,
2911,20210910-36-873,9/10/2021,Opephora,N11,NA,NA,NA,NA,NA,
2912,20210910-36-873,9/10/2021,Opephora,N12,NA,NA,NA,NA,NA,
2913,20210910-36-873,9/10/2021,Opephora,N13,NA,NA,NA,NA,NA,
2914,20210910-36-873,9/10/2021,Opephora,N14,NA,NA,NA,NA,NA,
2915,20210910-36-873,9/10/2021,Opephora,N15,NA,NA,NA,NA,NA,
2916,20210910-36-873,9/10/2021,Opephora,N16,NA,NA,NA,NA,NA,
2917,20210910-36-873,9/10/2021,Opephora,N17,NA,NA,NA,NA,NA,
2918,20210910-36-873,9/10/2021,Opephora,N18,NA,NA,NA,NA,NA,
2919,20210910-36-873,9/10/2021,Opephora,N19,NA,NA,NA,NA,NA,
2920,20210910-36-873,9/10/2021,Opephora,N20,NA,NA,NA,NA,NA,
2921,20210910-36-873,9/10/2021,Pandorina,N1,NA,NA,NA,NA,NA,
2922,20210910-36-873,9/10/2021,Pandorina,N2,NA,NA,NA,NA,NA,
2923,20210910-36-873,9/10/2021,Pandorina,N3,NA,NA,NA,NA,NA,
2924,20210910-36-873,9/10/2021,Pandorina,N4,NA,NA,NA,NA,NA,
2925,20210910-36-873,9/10/2021,Pandorina,N5,NA,NA,NA,NA,NA,
2926,20210910-36-873,9/10/2021,Pandorina,N6,NA,NA,NA,NA,NA,
2927,20210910-36-873,9/10/2021,Pandorina,N7,NA,NA,NA,NA,NA,
2928,20210910-36-873,9/10/2021,Pandorina,N8,NA,NA,NA,NA,NA,
2929,20210910-36-873,9/10/2021,Pandorina,N9,NA,NA,NA,NA,NA,
2930,20210910-36-873,9/10/2021,Pandorina,N10,NA,NA,NA,NA,NA,
2931,20210910-36-873,9/10/2021,Pandorina,N11,NA,NA,NA,NA,NA,
2932,20210910-36-873,9/10/2021,Pandorina,N12,NA,NA,NA,NA,NA,
2933,20210910-36-873,9/10/2021,Pandorina,N13,NA,NA,NA,NA,NA,
2934,20210910-36-873,9/10/2021,Pandorina,N14,NA,NA,NA,NA,NA,
2935,20210910-36-873,9/10/2021,Pandorina,N15,NA,NA,NA,NA,NA,
2936,20210910-36-873,9/10/2021,Pandorina,N16,NA,NA,NA,NA,NA,
2937,20210910-36-873,9/10/2021,Pandorina,N17,NA,NA,NA,NA,NA,
2938,20210910-36-873,9/10/2021,Pandorina,N18,NA,NA,NA,NA,NA,
2939,20210910-36-873,9/10/2021,Pandorina,N19,NA,NA,NA,NA,NA,
2940,20210910-36-873,9/10/2021,Pandorina,N20,NA,NA,NA,NA,NA,
2941,20210910-36-873,9/10/2021,Planktothrix,N1,NA,NA,NA,NA,NA,
2942,20210910-36-873,9/10/2021,Planktothrix,N2,NA,NA,NA,NA,NA,
2943,20210910-36-873,9/10/2021,Planktothrix,N3,NA,NA,NA,NA,NA,
2944,20210910-36-873,9/10/2021,Planktothrix,N4,NA,NA,NA,NA,NA,
2945,20210910-36-873,9/10/2021,Planktothrix,N5,NA,NA,NA,NA,NA,
2946,20210910-36-873,9/10/2021,Planktothrix,N6,NA,NA,NA,NA,NA,
2947,20210910-36-873,9/10/2021,Planktothrix,N7,NA,NA,NA,NA,NA,
2948,20210910-36-873,9/10/2021,Planktothrix,N8,NA,NA,NA,NA,NA,
2949,20210910-36-873,9/10/2021,Planktothrix,N9,NA,NA,NA,NA,NA,
2950,20210910-36-873,9/10/2021,Planktothrix,N10,NA,NA,NA,NA,NA,
2951,20210910-36-873,9/10/2021,Planktothrix,N11,NA,NA,NA,NA,NA,
2952,20210910-36-873,9/10/2021,Planktothrix,N12,NA,NA,NA,NA,NA,
2953,20210910-36-873,9/10/2021,Planktothrix,N13,NA,NA,NA,NA,NA,
2954,20210910-36-873,9/10/2021,Planktothrix,N14,NA,NA,NA,NA,NA,
2955,20210910-36-873,9/10/2021,Planktothrix,N15,NA,NA,NA,NA,NA,
2956,20210910-36-873,9/10/2021,Planktothrix,N16,NA,NA,NA,NA,NA,
2957,20210910-36-873,9/10/2021,Planktothrix,N17,NA,NA,NA,NA,NA,
2958,20210910-36-873,9/10/2021,Planktothrix,N18,NA,NA,NA,NA,NA,
2959,20210910-36-873,9/10/2021,Planktothrix,N19,NA,NA,NA,NA,NA,
2960,20210910-36-873,9/10/2021,Planktothrix,N20,NA,NA,NA,NA,NA,
2961,20210910-36-873,9/10/2021,Pseudanabaena,N1,12.5,1.25,NA,NA,NA,
2962,20210910-36-873,9/10/2021,Pseudanabaena,N2,10,1.25,NA,NA,NA,
2963,20210910-36-873,9/10/2021,Pseudanabaena,N3,7.5,1.25,NA,NA,NA,
2964,20210910-36-873,9/10/2021,Pseudanabaena,N4,12.5,1.25,NA,NA,NA,
2965,20210910-36-873,9/10/2021,Pseudanabaena,N5,10,1.25,NA,NA,NA,
2966,20210910-36-873,9/10/2021,Pseudanabaena,N6,10,1.25,NA,NA,NA,
2967,20210910-36-873,9/10/2021,Pseudanabaena,N7,12.5,1.25,NA,NA,NA,
2968,20210910-36-873,9/10/2021,Pseudanabaena,N8,10,1.25,NA,NA,NA,
2969,20210910-36-873,9/10/2021,Pseudanabaena,N9,12.5,1.25,NA,NA,NA,
2970,20210910-36-873,9/10/2021,Pseudanabaena,N10,10,1.25,NA,NA,NA,
2971,20210910-36-873,9/10/2021,Pseudanabaena,N11,12.5,1.25,NA,NA,NA,
2972,20210910-36-873,9/10/2021,Pseudanabaena,N12,10,1.25,NA,NA,NA,
2973,20210910-36-873,9/10/2021,Pseudanabaena,N13,7.5,1.25,NA,NA,NA,
2974,20210910-36-873,9/10/2021,Pseudanabaena,N14,10,1.25,NA,NA,NA,
2975,20210910-36-873,9/10/2021,Pseudanabaena,N15,12.5,1.25,NA,NA,NA,
2976,20210910-36-873,9/10/2021,Pseudanabaena,N16,10,1.25,NA,NA,NA,
2977,20210910-36-873,9/10/2021,Pseudanabaena,N17,12.5,1.25,NA,NA,NA,
2978,20210910-36-873,9/10/2021,Pseudanabaena,N18,10,1.25,NA,NA,NA,
2979,20210910-36-873,9/10/2021,Pseudanabaena,N19,10,1.25,NA,NA,NA,
2980,20210910-36-873,9/10/2021,Pseudanabaena,N20,15,1.25,NA,NA,NA,
2981,20210910-36-873,9/10/2021,Rhizosolenia,N1,NA,NA,NA,NA,NA,
2982,20210910-36-873,9/10/2021,Rhizosolenia,N2,NA,NA,NA,NA,NA,
2983,20210910-36-873,9/10/2021,Rhizosolenia,N3,NA,NA,NA,NA,NA,
2984,20210910-36-873,9/10/2021,Rhizosolenia,N4,NA,NA,NA,NA,NA,
2985,20210910-36-873,9/10/2021,Rhizosolenia,N5,NA,NA,NA,NA,NA,
2986,20210910-36-873,9/10/2021,Rhizosolenia,N6,NA,NA,NA,NA,NA,
2987,20210910-36-873,9/10/2021,Rhizosolenia,N7,NA,NA,NA,NA,NA,
2988,20210910-36-873,9/10/2021,Rhizosolenia,N8,NA,NA,NA,NA,NA,
2989,20210910-36-873,9/10/2021,Rhizosolenia,N9,NA,NA,NA,NA,NA,
2990,20210910-36-873,9/10/2021,Rhizosolenia,N10,NA,NA,NA,NA,NA,
2991,20210910-36-873,9/10/2021,Rhizosolenia,N11,NA,NA,NA,NA,NA,
2992,20210910-36-873,9/10/2021,Rhizosolenia,N12,NA,NA,NA,NA,NA,
2993,20210910-36-873,9/10/2021,Rhizosolenia,N13,NA,NA,NA,NA,NA,
2994,20210910-36-873,9/10/2021,Rhizosolenia,N14,NA,NA,NA,NA,NA,
2995,20210910-36-873,9/10/2021,Rhizosolenia,N15,NA,NA,NA,NA,NA,
2996,20210910-36-873,9/10/2021,Rhizosolenia,N16,NA,NA,NA,NA,NA,
2997,20210910-36-873,9/10/2021,Rhizosolenia,N17,NA,NA,NA,NA,NA,
2998,20210910-36-873,9/10/2021,Rhizosolenia,N18,NA,NA,NA,NA,NA,
2999,20210910-36-873,9/10/2021,Rhizosolenia,N19,NA,NA,NA,NA,NA,
3000,20210910-36-873,9/10/2021,Rhizosolenia,N20,NA,NA,NA,NA,NA,
3001,20210910-36-873,9/10/2021,Rhoicosphenia,N1,NA,NA,NA,NA,NA,
3002,20210910-36-873,9/10/2021,Rhoicosphenia,N2,NA,NA,NA,NA,NA,
3003,20210910-36-873,9/10/2021,Rhoicosphenia,N3,NA,NA,NA,NA,NA,
3004,20210910-36-873,9/10/2021,Rhoicosphenia,N4,NA,NA,NA,NA,NA,
3005,20210910-36-873,9/10/2021,Rhoicosphenia,N5,NA,NA,NA,NA,NA,
3006,20210910-36-873,9/10/2021,Rhoicosphenia,N6,NA,NA,NA,NA,NA,
3007,20210910-36-873,9/10/2021,Rhoicosphenia,N7,NA,NA,NA,NA,NA,
3008,20210910-36-873,9/10/2021,Rhoicosphenia,N8,NA,NA,NA,NA,NA,
3009,20210910-36-873,9/10/2021,Rhoicosphenia,N9,NA,NA,NA,NA,NA,
3010,20210910-36-873,9/10/2021,Rhoicosphenia,N10,NA,NA,NA,NA,NA,
3011,20210910-36-873,9/10/2021,Rhoicosphenia,N11,NA,NA,NA,NA,NA,
3012,20210910-36-873,9/10/2021,Rhoicosphenia,N12,NA,NA,NA,NA,NA,
3013,20210910-36-873,9/10/2021,Rhoicosphenia,N13,NA,NA,NA,NA,NA,
3014,20210910-36-873,9/10/2021,Rhoicosphenia,N14,NA,NA,NA,NA,NA,
3015,20210910-36-873,9/10/2021,Rhoicosphenia,N15,NA,NA,NA,NA,NA,
3016,20210910-36-873,9/10/2021,Rhoicosphenia,N16,NA,NA,NA,NA,NA,
3017,20210910-36-873,9/10/2021,Rhoicosphenia,N17,NA,NA,NA,NA,NA,
3018,20210910-36-873,9/10/2021,Rhoicosphenia,N18,NA,NA,NA,NA,NA,
3019,20210910-36-873,9/10/2021,Rhoicosphenia,N19,NA,NA,NA,NA,NA,
3020,20210910-36-873,9/10/2021,Rhoicosphenia,N20,NA,NA,NA,NA,NA,
3021,20210910-36-873,9/10/2021,Sphaerocystis,N1,NA,NA,NA,NA,NA,
3022,20210910-36-873,9/10/2021,Sphaerocystis,N2,NA,NA,NA,NA,NA,
3023,20210910-36-873,9/10/2021,Sphaerocystis,N3,NA,NA,NA,NA,NA,
3024,20210910-36-873,9/10/2021,Sphaerocystis,N4,NA,NA,NA,NA,NA,
3025,20210910-36-873,9/10/2021,Sphaerocystis,N5,NA,NA,NA,NA,NA,
3026,20210910-36-873,9/10/2021,Sphaerocystis,N6,NA,NA,NA,NA,NA,
3027,20210910-36-873,9/10/2021,Sphaerocystis,N7,NA,NA,NA,NA,NA,
3028,20210910-36-873,9/10/2021,Sphaerocystis,N8,NA,NA,NA,NA,NA,
3029,20210910-36-873,9/10/2021,Sphaerocystis,N9,NA,NA,NA,NA,NA,
3030,20210910-36-873,9/10/2021,Sphaerocystis,N10,NA,NA,NA,NA,NA,
3031,20210910-36-873,9/10/2021,Sphaerocystis,N11,NA,NA,NA,NA,NA,
3032,20210910-36-873,9/10/2021,Sphaerocystis,N12,NA,NA,NA,NA,NA,
3033,20210910-36-873,9/10/2021,Sphaerocystis,N13,NA,NA,NA,NA,NA,
3034,20210910-36-873,9/10/2021,Sphaerocystis,N14,NA,NA,NA,NA,NA,
3035,20210910-36-873,9/10/2021,Sphaerocystis,N15,NA,NA,NA,NA,NA,
3036,20210910-36-873,9/10/2021,Sphaerocystis,N16,NA,NA,NA,NA,NA,
3037,20210910-36-873,9/10/2021,Sphaerocystis,N17,NA,NA,NA,NA,NA,
3038,20210910-36-873,9/10/2021,Sphaerocystis,N18,NA,NA,NA,NA,NA,
3039,20210910-36-873,9/10/2021,Sphaerocystis,N19,NA,NA,NA,NA,NA,
3040,20210910-36-873,9/10/2021,Sphaerocystis,N20,NA,NA,NA,NA,NA,
3041,20210910-36-873,9/10/2021,Spirogyra,N1,NA,NA,NA,NA,NA,
3042,20210910-36-873,9/10/2021,Spirogyra,N2,NA,NA,NA,NA,NA,
3043,20210910-36-873,9/10/2021,Spirogyra,N3,NA,NA,NA,NA,NA,
3044,20210910-36-873,9/10/2021,Spirogyra,N4,NA,NA,NA,NA,NA,
3045,20210910-36-873,9/10/2021,Spirogyra,N5,NA,NA,NA,NA,NA,
3046,20210910-36-873,9/10/2021,Spirogyra,N6,NA,NA,NA,NA,NA,
3047,20210910-36-873,9/10/2021,Spirogyra,N7,NA,NA,NA,NA,NA,
3048,20210910-36-873,9/10/2021,Spirogyra,N8,NA,NA,NA,NA,NA,
3049,20210910-36-873,9/10/2021,Spirogyra,N9,NA,NA,NA,NA,NA,
3050,20210910-36-873,9/10/2021,Spirogyra,N10,NA,NA,NA,NA,NA,
3051,20210910-36-873,9/10/2021,Spirogyra,N11,NA,NA,NA,NA,NA,
3052,20210910-36-873,9/10/2021,Spirogyra,N12,NA,NA,NA,NA,NA,
3053,20210910-36-873,9/10/2021,Spirogyra,N13,NA,NA,NA,NA,NA,
3054,20210910-36-873,9/10/2021,Spirogyra,N14,NA,NA,NA,NA,NA,
3055,20210910-36-873,9/10/2021,Spirogyra,N15,NA,NA,NA,NA,NA,
3056,20210910-36-873,9/10/2021,Spirogyra,N16,NA,NA,NA,NA,NA,
3057,20210910-36-873,9/10/2021,Spirogyra,N17,NA,NA,NA,NA,NA,
3058,20210910-36-873,9/10/2021,Spirogyra,N18,NA,NA,NA,NA,NA,
3059,20210910-36-873,9/10/2021,Spirogyra,N19,NA,NA,NA,NA,NA,
3060,20210910-36-873,9/10/2021,Spirogyra,N20,NA,NA,NA,NA,NA,
3061,20210910-36-873,9/10/2021,Spirulina,N1,NA,NA,NA,NA,NA,
3062,20210910-36-873,9/10/2021,Spirulina,N2,NA,NA,NA,NA,NA,
3063,20210910-36-873,9/10/2021,Spirulina,N3,NA,NA,NA,NA,NA,
3064,20210910-36-873,9/10/2021,Spirulina,N4,NA,NA,NA,NA,NA,
3065,20210910-36-873,9/10/2021,Spirulina,N5,NA,NA,NA,NA,NA,
3066,20210910-36-873,9/10/2021,Spirulina,N6,NA,NA,NA,NA,NA,
3067,20210910-36-873,9/10/2021,Spirulina,N7,NA,NA,NA,NA,NA,
3068,20210910-36-873,9/10/2021,Spirulina,N8,NA,NA,NA,NA,NA,
3069,20210910-36-873,9/10/2021,Spirulina,N9,NA,NA,NA,NA,NA,
3070,20210910-36-873,9/10/2021,Spirulina,N10,NA,NA,NA,NA,NA,
3071,20210910-36-873,9/10/2021,Spirulina,N11,NA,NA,NA,NA,NA,
3072,20210910-36-873,9/10/2021,Spirulina,N12,NA,NA,NA,NA,NA,
3073,20210910-36-873,9/10/2021,Spirulina,N13,NA,NA,NA,NA,NA,
3074,20210910-36-873,9/10/2021,Spirulina,N14,NA,NA,NA,NA,NA,
3075,20210910-36-873,9/10/2021,Spirulina,N15,NA,NA,NA,NA,NA,
3076,20210910-36-873,9/10/2021,Spirulina,N16,NA,NA,NA,NA,NA,
3077,20210910-36-873,9/10/2021,Spirulina,N17,NA,NA,NA,NA,NA,
3078,20210910-36-873,9/10/2021,Spirulina,N18,NA,NA,NA,NA,NA,
3079,20210910-36-873,9/10/2021,Spirulina,N19,NA,NA,NA,NA,NA,
3080,20210910-36-873,9/10/2021,Spirulina,N20,NA,NA,NA,NA,NA,
3081,20210910-36-873,9/10/2021,Staurastrum,N1,NA,NA,NA,NA,NA,
3082,20210910-36-873,9/10/2021,Staurastrum,N2,NA,NA,NA,NA,NA,
3083,20210910-36-873,9/10/2021,Staurastrum,N3,NA,NA,NA,NA,NA,
3084,20210910-36-873,9/10/2021,Staurastrum,N4,NA,NA,NA,NA,NA,
3085,20210910-36-873,9/10/2021,Staurastrum,N5,NA,NA,NA,NA,NA,
3086,20210910-36-873,9/10/2021,Staurastrum,N6,NA,NA,NA,NA,NA,
3087,20210910-36-873,9/10/2021,Staurastrum,N7,NA,NA,NA,NA,NA,
3088,20210910-36-873,9/10/2021,Staurastrum,N8,NA,NA,NA,NA,NA,
3089,20210910-36-873,9/10/2021,Staurastrum,N9,NA,NA,NA,NA,NA,
3090,20210910-36-873,9/10/2021,Staurastrum,N10,NA,NA,NA,NA,NA,
3091,20210910-36-873,9/10/2021,Staurastrum,N11,NA,NA,NA,NA,NA,
3092,20210910-36-873,9/10/2021,Staurastrum,N12,NA,NA,NA,NA,NA,
3093,20210910-36-873,9/10/2021,Staurastrum,N13,NA,NA,NA,NA,NA,
3094,20210910-36-873,9/10/2021,Staurastrum,N14,NA,NA,NA,NA,NA,
3095,20210910-36-873,9/10/2021,Staurastrum,N15,NA,NA,NA,NA,NA,
3096,20210910-36-873,9/10/2021,Staurastrum,N16,NA,NA,NA,NA,NA,
3097,20210910-36-873,9/10/2021,Staurastrum,N17,NA,NA,NA,NA,NA,
3098,20210910-36-873,9/10/2021,Staurastrum,N18,NA,NA,NA,NA,NA,
3099,20210910-36-873,9/10/2021,Staurastrum,N19,NA,NA,NA,NA,NA,
3100,20210910-36-873,9/10/2021,Staurastrum,N20,NA,NA,NA,NA,NA,
3101,20210910-36-873,9/10/2021,Stephanodiscus,N1,NA,NA,NA,NA,NA,
3102,20210910-36-873,9/10/2021,Stephanodiscus,N2,NA,NA,NA,NA,NA,
3103,20210910-36-873,9/10/2021,Stephanodiscus,N3,NA,NA,NA,NA,NA,
3104,20210910-36-873,9/10/2021,Stephanodiscus,N4,NA,NA,NA,NA,NA,
3105,20210910-36-873,9/10/2021,Stephanodiscus,N5,NA,NA,NA,NA,NA,
3106,20210910-36-873,9/10/2021,Stephanodiscus,N6,NA,NA,NA,NA,NA,
3107,20210910-36-873,9/10/2021,Stephanodiscus,N7,NA,NA,NA,NA,NA,
3108,20210910-36-873,9/10/2021,Stephanodiscus,N8,NA,NA,NA,NA,NA,
3109,20210910-36-873,9/10/2021,Stephanodiscus,N9,NA,NA,NA,NA,NA,
3110,20210910-36-873,9/10/2021,Stephanodiscus,N10,NA,NA,NA,NA,NA,
3111,20210910-36-873,9/10/2021,Stephanodiscus,N11,NA,NA,NA,NA,NA,
